price,location,mileage,transmission,drivetrain,fuel type,major options,brand,color,no_of_features,engine-hp,engine-l,engine-type,age
56888,Richmond,13379,Automatic,Four-Wheel Drive,Gasoline,"Sunroof/Moonroof, Navigation System, Adaptive Cruise Control, Alloy Wheels, Bluetooth, Backup Camera, Remote Start, Blind Spot Monitoring, Parking Sensors, Heated Seats, Quick Order Package",Jeep,White,11.0,295.0,3.6,V6,1
18817,Coquitlam,135717,Automatic,Front-Wheel Drive,Flex Fuel Vehicle,"Backup Camera, Third Row Seating",Dodge,Red,2.0,283.0,3.6,V6,5
53850,Richmond,2057,Automatic,All-Wheel Drive,Gasoline,,BMW,White,-1.0,255.0,2.0,I4,1
22900,Vancouver,23000,Automatic,Front-Wheel Drive,Gasoline,"Bluetooth, Backup Camera, Heated Seats, Android Auto, Alloy Wheels, CarPlay",Nissan,White,6.0,122.0,1.6,I4,3
30998,Surrey,59430,Automatic,Rear-Wheel Drive,Gasoline,"Alloy Wheels, Bluetooth, Backup Camera, Parking Sensors, Android Auto, CarPlay, Multi Zone Climate Control",Dodge,Gray,7.0,292.0,3.6,V6,3
29995,Abbotsford,84735,Automatic,All-Wheel Drive,Gasoline,"Bluetooth, Backup Camera, Remote Start, Parking Sensors, Heated Seats, Alloy Wheels",Ford,White,6.0,272.65777777777777,2.7,V6,6
52245,Richmond,9587,Automatic,All-Wheel Drive,Gasoline,,BMW,Blue,-1.0,255.0,2.0,I4,1
15888,Vancouver,130000,Manual,All-Wheel Drive,Gasoline,,BMW,Other,-1.0,300.0,3.0,I6,14
12999,Chilliwack,92306,Automatic,Front-Wheel Drive,Gasoline,"Steel Wheels, Quick Order Package",Chrysler,White,2.0,184.0,2.4,I4,6
40500,Maple Ridge,101750,Automatic,Four-Wheel Drive,Flex Fuel Vehicle,"Bluetooth, Backup Camera, Remote Start, Tow Package",Ford,White,4.0,395.0,5.0,V8,3
7500,Abbotsford,84000,Automatic,Front-Wheel Drive,Gasoline,,Toyota,Gray,-1.0,130.0,1.8,I4,17
14900,Vancouver,33647,Automatic,Front-Wheel Drive,Flex Fuel Vehicle,"Bluetooth, Backup Camera",Ford,Blue,2.0,160.0,2.0,I4,5
26490,Vancouver,61569,Automatic,All-Wheel Drive,Gasoline,"Bluetooth, Backup Camera, Sunroof/Moonroof, Blind Spot Monitoring, Heated Seats, Alloy Wheels",Toyota,Other,6.0,176.0,2.5,I4,6
36888,Victoria,145161,Automatic,Four-Wheel Drive,Gasoline,"Bluetooth, Backup Camera, Parking Sensors, Heated Seats, Tow Package, Alloy Wheels",Ford,White,6.0,375.0,3.5,V6,4
62356,Surrey,5000,Automatic,All-Wheel Drive,Gasoline,"Sunroof/Moonroof, Navigation System, Technology Package, Bluetooth, Backup Camera, Remote Start, Blind Spot Monitoring, Heated Seats, Android Auto, CarPlay, Convenience Package",Mercedes-Benz,Gray,11.0,255.0,2.0,I4,1
42323,Nanaimo,28876,Automatic,Four-Wheel Drive,Gasoline,"Bluetooth, Backup Camera, Navigation System, Android Auto, Alloy Wheels, CarPlay",Jeep,Black,6.0,295.0,3.6,V6,2
9600,Richmond,231447,Automatic,Front-Wheel Drive,Gasoline,"Heated Seats, Alloy Wheels",Jeep,Blue,2.0,158.0,2.0,I4,5
36497,Langley,40365,Automatic,All-Wheel Drive,Gasoline,"Adaptive Cruise Control, Steel Wheels, Bluetooth, Backup Camera, Blind Spot Monitoring, Heated Seats, Android Auto, CarPlay",Toyota,Silver,8.0,272.65777777777777,2.5,I4,2
29900,Langley,58315,Automatic,All-Wheel Drive,Gasoline,,Buick,Red,-1.0,288.0,3.6,V6,5
22472,Surrey,110470,Automatic,Four-Wheel Drive,Gasoline,"Alloy Wheels, Bluetooth, Backup Camera, Remote Start, Heated Seats, Android Auto, CarPlay",Chevrolet,Other,7.0,272.65777777777777,1.5,I4,4
35499,Surrey,43817,Manual,Rear-Wheel Drive,Gasoline,"Bluetooth, Backup Camera, Remote Start, Navigation System, Alloy Wheels",Ford,Other,5.0,435.0,5.0,V8,5
50995,Richmond,78519,Automatic,Four-Wheel Drive,Gasoline,"Sport Package, Backup Camera, Parking Sensors, Navigation System, Adaptive Cruise Control, Multi Zone Climate Control",Ford,Black,6.0,272.65777777777777,3.2029230769230743,I4,4
53995,Vancouver,970,Automatic,Front-Wheel Drive,Gasoline,"Leather Seats, Sunroof/Moonroof, Navigation System, Adaptive Cruise Control, Alloy Wheels, Third Row Seating, Bluetooth, Backup Camera, Remote Start, Blind Spot Monitoring, Heated Seats",Honda,Black,11.0,280.0,3.5,V6,2
37499,Surrey,36367,Automatic,Four-Wheel Drive,Gasoline,"Sunroof/Moonroof, Navigation System, Adaptive Cruise Control, Alloy Wheels, Bluetooth, Backup Camera, Remote Start, Blind Spot Monitoring, Heated Seats, Android Auto, CarPlay",Jeep,Other,11.0,271.0,3.2,V6,2
32000,Richmond,71348,Automatic,All-Wheel Drive,Gasoline,"Backup Camera, Sunroof/Moonroof, Blind Spot Monitoring, Parking Sensors, Navigation System",Mercedes-Benz,Black,5.0,302.0,3.5,V6,7
50990,Vancouver,27995,Automatic,All-Wheel Drive,Gasoline,"Leather Seats, Sunroof/Moonroof, Navigation System, Adaptive Cruise Control, Alloy Wheels, Third Row Seating, Bluetooth, Backup Camera, Blind Spot Monitoring, Parking Sensors, Heated Seats, Luxury Package",Lexus,Silver,12.0,290.0,3.5,V6,4
31888,Vancouver,31425,Automatic,All-Wheel Drive,Gasoline,"Sunroof/Moonroof, Adaptive Cruise Control, Heated Seats, Technology Package, Convenience Package",Volvo,White,5.0,240.0,2.0,I4,4
42800,Burnaby,32800,Automatic,All-Wheel Drive,Gasoline,"Sunroof/Moonroof, Adaptive Cruise Control, Alloy Wheels, Bluetooth, Blind Spot Monitoring, Heated Seats, CarPlay",Honda,Gray,7.0,280.0,3.5,V6,3
12869,Surrey,172000,Automatic,All-Wheel Drive,Gasoline,"Leather Seats, Navigation System, Bluetooth, Backup Camera, Blind Spot Monitoring, Heated Seats, Premium Sound Package, Sound Package",Ford,Red,8.0,285.0,3.5,V6,11
66587,Surrey,62790,Automatic,Four-Wheel Drive,Gasoline,"Suspension Package, Alloy Wheels, Third Row Seating, Bluetooth, Backup Camera, Remote Start, Premium Package, Android Auto, CarPlay",Chevrolet,Other,9.0,355.0,5.3,V8,2
33995,Chilliwack,125000,Automatic,Four-Wheel Drive,Gasoline,Backup Camera,GMC,White,1.0,355.0,5.3,V8,5
13990,New Westminster,400000,Automatic,Four-Wheel Drive,Gasoline,,Toyota,Other,-1.0,236.0,4.0,V6,16
87690,Maple Ridge,47100,Automatic,Four-Wheel Drive,Gasoline,"Leather Seats, Sunroof/Moonroof, Navigation System, Alloy Wheels, Blind Spot Monitoring, Heated Seats, Android Auto, Quick Order Package, CarPlay, Appearance Package, Bluetooth, Backup Camera, Remote Start",RAM,White,13.0,410.0,6.4,V8,3
41490,Vancouver,87626,Automatic,All-Wheel Drive,Gasoline,"Leather Seats, Sunroof/Moonroof, Adaptive Cruise Control, Alloy Wheels, Bluetooth, Backup Camera, Blind Spot Monitoring",Lexus,Black,7.0,295.0,3.5,V6,5
49988,Vancouver,29701,Automatic,Four-Wheel Drive,Gasoline,Quick Order Package,RAM,Black,1.0,395.0,5.7,V8,4
8688,Coquitlam,217252,Automatic,Front-Wheel Drive,Flex Fuel Vehicle,"Backup Camera, Alloy Wheels",Chrysler,Black,2.0,283.0,3.6,V6,9
29526,Surrey,1192,Automatic,Front-Wheel Drive,Gasoline,,Mazda,Black,-1.0,186.0,2.5,I4,1
16888,New Westminster,106331,Manual,Front-Wheel Drive,Gasoline,"Bluetooth, Heated Seats, Backup Camera",Honda,Gray,3.0,130.0,1.5,I4,5
27495,Abbotsford,63103,Automatic,All-Wheel Drive,Gasoline,"Sunroof/Moonroof, Adaptive Cruise Control, Alloy Wheels, Bluetooth, Backup Camera, Heated Seats, Android Auto, CarPlay",Honda,White,8.0,141.0,1.8,I4,3
41999,Langley,94674,Automatic,Four-Wheel Drive,Gasoline,"Leather Seats, Navigation System, Bluetooth, Backup Camera, Blind Spot Monitoring, Heated Seats, Premium Sound Package, Sound Package",Nissan,White,8.0,390.0,5.6,V8,5
82888,Vancouver,15211,Automatic,All-Wheel Drive,Gasoline,"Sunroof/Moonroof, Navigation System, Bluetooth, Heated Seats, Android Auto, Cold Weather Package, CarPlay",Volvo,White,7.0,316.0,2.0,I4,1
28555,Vancouver,32217,Automatic,All-Wheel Drive,Gasoline,"Sunroof/Moonroof, Heated Seats, Android Auto, CarPlay",Kia,Red,4.0,181.0,2.4,I4,2
27318,Victoria,56520,Automatic,Four-Wheel Drive,Gasoline,"Bluetooth, Backup Camera, Heated Seats, Android Auto, Alloy Wheels, CarPlay",GMC,Silver,6.0,272.65777777777777,1.5,I4,4
13995,Surrey,97000,Automatic,Front-Wheel Drive,Gasoline,"Leather Seats, Sunroof/Moonroof, Heated Seats, Alloy Wheels",Honda,Silver,4.0,271.0,3.5,V6,12
29995,Langley City,97332,Automatic,Four-Wheel Drive,Flex Fuel Vehicle,,Chevrolet,White,-1.0,403.0,6.2,V8,9
33998,Abbotsford,151933,Automatic,All-Wheel Drive,Gasoline,"Leather Seats, Sunroof/Moonroof, Navigation System, Alloy Wheels, Third Row Seating, Heat Package, Parking Sensors, Heated Seats, Premium Sound Package, Quick Order Package, Multi Zone Climate Control, Bluetooth, Backup Camera, Sound Package",Dodge,Black,14.0,360.0,5.7,V8,5
13800,Port Moody,138500,Automatic,Front-Wheel Drive,Gasoline,,Jeep,White,-1.0,180.0,2.4,I4,7
99995,Abbotsford,2550,Automatic,Four-Wheel Drive,Gasoline,"Leather Seats, Sunroof/Moonroof, Navigation System, Adaptive Cruise Control, Preferred Equipment Package, Suspension Package, Alloy Wheels, Blind Spot Monitoring, Parking Sensors, Heated Seats, Tow Package, Android Auto, CarPlay, Security Package, Bluetooth, Backup Camera, Remote Start",Ford,Green,17.0,310.0,2.7,V6,1
53490,Vancouver,6930,Automatic,All-Wheel Drive,Gasoline,"Leather Seats, Sunroof/Moonroof, Navigation System, Alloy Wheels, Bluetooth, Backup Camera, Blind Spot Monitoring, Parking Sensors, Heated Seats, Android Auto, CarPlay",BMW,White,11.0,255.0,2.0,I4,1
84412,Abbotsford,49464,Automatic,All-Wheel Drive,Electric,"Leather Seats, Sunroof/Moonroof, Navigation System, Alloy Wheels, Bluetooth, Backup Camera, Blind Spot Monitoring, Parking Sensors, Heated Seats",Tesla,Other,9.0,272.65777777777777,3.2029230769230743,I4,5
30999,Maple Ridge,138539,Automatic,Four-Wheel Drive,Biodiesel,"Leather Seats, Sunroof/Moonroof, Navigation System, Chrome Wheels, Bluetooth, Backup Camera, Remote Start, Parking Sensors, Heated Seats, Quick Order Package",RAM,Red,10.0,240.0,3.0,V6,8
41990,Langley,94165,Automatic,Four-Wheel Drive,Gasoline,"Bluetooth, Backup Camera, Remote Start, Blind Spot Monitoring, Navigation System, Heated Seats",Nissan,White,6.0,390.0,5.6,V8,5
16782,Surrey,105551,Automatic,Rear-Wheel Drive,Gasoline,"Bluetooth, Leather Seats, Navigation System, Heated Seats, Alloy Wheels",BMW,Other,5.0,300.0,3.0,I6,14
7800,Surrey,216000,Automatic,All-Wheel Drive,Flex Fuel Vehicle,"Bluetooth, Leather Seats, Sunroof/Moonroof, Heated Seats, Alloy Wheels",Ford,Black,5.0,240.0,3.0,V6,11
43900,North Vancouver,26580,Automatic,Rear-Wheel Drive,Gasoline,,Ford,Black,-1.0,460.0,5.0,V8,4
56000,Richmond,8175,Automatic,All-Wheel Drive,Gasoline,"Steel Wheels, Bluetooth, Backup Camera, Adaptive Cruise Control, Heated Seats",Toyota,Other,5.0,278.0,3.5,V6,1
39985,Burnaby,46797,Automatic,Four-Wheel Drive,Gasoline,,Ford,White,-1.0,272.65777777777777,2.3,I4,3
44937,Richmond,27484,Automatic,Four-Wheel Drive,Gasoline,"Bluetooth, Backup Camera, Remote Start, Heated Seats, Alloy Wheels",RAM,Other,5.0,395.0,5.7,V8,3
42995,Surrey,5891,Automatic,Four-Wheel Drive,Gasoline,"Sunroof/Moonroof, Navigation System, Adaptive Cruise Control, Alloy Wheels, Bluetooth, Backup Camera, Remote Start, Blind Spot Monitoring, Parking Sensors, Heated Seats, Quick Order Package",Jeep,Silver,11.0,271.0,3.2,V6,1
31990,Vancouver,36870,Automatic,Front-Wheel Drive,Gasoline,"Leather Seats, Sunroof/Moonroof, Navigation System, Adaptive Cruise Control, Alloy Wheels, Blind Spot Monitoring, Parking Sensors, Heated Seats, Android Auto, CarPlay, Bluetooth, Backup Camera, Remote Start",Honda,White,13.0,252.0,2.0,I4,4
16490,Vancouver,65150,Automatic,All-Wheel Drive,Gasoline,"Bluetooth, Backup Camera, Sunroof/Moonroof, Heated Seats, Alloy Wheels",Volkswagen,White,5.0,150.0,1.4,I4,6
43800,Burnaby,73000,Automatic,All-Wheel Drive,Gasoline,"Leather Seats, Sunroof/Moonroof, Navigation System, Alloy Wheels, Bluetooth, Backup Camera, Parking Sensors, Heated Seats",Porsche,White,8.0,252.0,2.0,I4,5
95888,Coquitlam,3686,Automatic,Rear-Wheel Drive,Gasoline,"Leather Seats, Sunroof/Moonroof, Navigation System, Alloy Wheels, Adaptive Suspension, Bluetooth, Backup Camera, Blind Spot Monitoring, Remote Start, Parking Sensors, Heated Seats, Quick Order Package",Dodge,White,12.0,707.0,6.2,V8,4
56366,Langley,536,Automatic,All-Wheel Drive,Gasoline,"Sunroof/Moonroof, Navigation System, Alloy Wheels, Bluetooth, Backup Camera, Parking Sensors, Luxury Package",Nissan,Other,7.0,310.0,3.8,V6,0
49488,Coquitlam,33212,Automatic,Four-Wheel Drive,Gasoline,"Leather Seats, Alloy Wheels, Bluetooth, Backup Camera, Remote Start, Blind Spot Monitoring, Heated Seats, Android Auto, Quick Order Package, CarPlay",Jeep,White,10.0,295.0,3.6,V6,2
26588,Coquitlam,53275,Automatic,Rear-Wheel Drive,Gasoline,"Bluetooth, Sunroof/Moonroof, Parking Sensors, Navigation System, Heated Seats",BMW,Black,5.0,320.0,3.0,I6,8
50595,Surrey,58959,Automatic,All-Wheel Drive,Gasoline,"Leather Seats, Sunroof/Moonroof, Navigation System, Adaptive Cruise Control, Alloy Wheels, Third Row Seating, Blind Spot Monitoring, Heated Seats, Android Auto, CarPlay, Multi Zone Climate Control, Bluetooth, Backup Camera, Remote Start",Honda,Gray,14.0,280.0,3.5,V6,1
57800,Burnaby,8800,Automatic,All-Wheel Drive,Gasoline,"Leather Seats, Sunroof/Moonroof, Navigation System, Alloy Wheels, Bluetooth, Backup Camera, Parking Sensors, Heated Seats",Jaguar,Gray,8.0,247.0,2.0,I4,2
24112,Victoria,21702,Automatic,Front-Wheel Drive,Gasoline,"Backup Camera, Android Auto, Alloy Wheels, CarPlay",Chevrolet,Red,4.0,138.0,1.4,I4,3
45883,Nanaimo,4516,Automatic,All-Wheel Drive,Gasoline,"Sunroof/Moonroof, Navigation System, Heated Seats, Alloy Wheels",Honda,White,4.0,280.0,3.5,V6,3
65999,Richmond,106990,Automatic,Four-Wheel Drive,Diesel,"Leather Seats, Sunroof/Moonroof, Navigation System, Alloy Wheels, Bluetooth, Backup Camera, Remote Start, 5th Wheel, Heated Seats, Quick Order Package",RAM,Black,10.0,370.0,6.7,I6,5
44943,Victoria,32749,Automatic,Four-Wheel Drive,Gasoline,"Value Package, Customer Preferred Package, Preferred Package, Steel Wheels, Bluetooth, Backup Camera, Remote Start, Heated Seats, Quick Order Package",RAM,Black,9.0,395.0,5.7,V8,2
4990,Sidney,132123,Automatic,Front-Wheel Drive,Gasoline,"Leather Seats, Alloy Wheels",Chrysler,Blue,2.0,200.0,2.7,V6,20
29998,Richmond,84362,Automatic,Four-Wheel Drive,Gasoline,"Bluetooth, Alloy Wheels",Jeep,Other,2.0,285.0,3.6,V6,6
28995,Nanaimo,45300,Automatic,All-Wheel Drive,Gasoline,"Bluetooth, Heated Seats, Alloy Wheels",Hyundai,Black,3.0,185.0,2.4,I4,3
48995,Vancouver,33692,Automatic,All-Wheel Drive,Gasoline,"Sunroof/Moonroof, Navigation System, Alloy Wheels, Bluetooth, Backup Camera, Remote Start, Heated Seats",Jaguar,Gray,7.0,340.0,3.0,V6,4
97990,North Vancouver,8717,Automatic,All-Wheel Drive,Gasoline,"Navigation System, Alloy Wheels, Bluetooth, Backup Camera, Remote Start, Blind Spot Monitoring, Heated Seats",Land,Gray,7.0,395.0,3.0,I6,2
59999,Vancouver,56930,Automatic,All-Wheel Drive,Gasoline,"Leather Seats, Sunroof/Moonroof, Navigation System, Alloy Wheels, Bluetooth, Backup Camera, Blind Spot Monitoring, Parking Sensors, Heated Seats, Multi Zone Climate Control",Audi,Gray,10.0,400.0,2.5,I5,4
37990,Surrey,25583,Automatic,Front-Wheel Drive,Gasoline,"Bluetooth, Backup Camera, Alloy Wheels, CarPlay, Multi Zone Climate Control",Toyota,Gray,5.0,296.0,3.5,V6,3
45500,Burnaby,6076,Automatic,Four-Wheel Drive,Flex Fuel Vehicle,"Bluetooth, Backup Camera, Alloy Wheels",RAM,White,3.0,305.0,3.6,V6,1
76400,Richmond,13713,Automatic,Rear-Wheel Drive,Electric,,Tesla,White,-1.0,272.65777777777777,3.2029230769230743,I4,1
27654,Burnaby,46683,Automatic,Front-Wheel Drive,Gasoline,,Volkswagen,White,-1.0,174.0,2.0,I4,4
41990,Vancouver,66374,Automatic,Four-Wheel Drive,Flex Fuel Vehicle,"Alloy Wheels, Chrome Wheels, Bluetooth, Backup Camera, Heated Seats, Tow Package, CarPlay",Ford,White,7.0,395.0,5.0,V8,3
42999,Vancouver,30184,Automatic,All-Wheel Drive,Gasoline,"Navigation System, Adaptive Cruise Control, Alloy Wheels, Bluetooth, Backup Camera, Remote Start, Blind Spot Monitoring, Heated Seats, Cold Weather Package",Jaguar,Black,9.0,246.0,2.0,I4,4
30497,Langley,55554,Automatic,All-Wheel Drive,Gasoline,"Sunroof/Moonroof, Adaptive Cruise Control, Alloy Wheels, Bluetooth, Backup Camera, Blind Spot Monitoring, Heated Seats",Toyota,Black,7.0,176.0,2.5,I4,4
37885,Langley,64711,Automatic,Rear-Wheel Drive,Gasoline,"Sunroof/Moonroof, Remote Start, Navigation System, Heated Seats, CarPlay",Dodge,Black,5.0,370.0,5.7,V8,5
46761,Abbotsford,42035,Automatic,All-Wheel Drive,Gasoline,"Leather Seats, Sunroof/Moonroof, Navigation System, Bluetooth, Backup Camera, Blind Spot Monitoring, Heated Seats",Porsche,White,7.0,252.0,2.0,I4,5
29595,North Vancouver,79000,Automatic,All-Wheel Drive,Gasoline,"Sunroof/Moonroof, Navigation System, Alloy Wheels, Bluetooth, Backup Camera, Blind Spot Monitoring, Premium Package, Heated Seats",Mercedes-Benz,Blue,8.0,241.0,2.0,I4,6
22900,Burnaby,23021,Automatic,Front-Wheel Drive,Gasoline,"Bluetooth, Backup Camera, Heated Seats, Alloy Wheels",Toyota,Silver,4.0,132.0,1.8,I4,3
29872,Surrey,8712,Automatic,Front-Wheel Drive,Gasoline,"Alloy Wheels, Bluetooth, Backup Camera, Remote Start, Heated Seats, Android Auto, CarPlay",Chevrolet,Other,7.0,170.0,1.5,I4,2
7900,Port Coquitlam,109899,Automatic,Front-Wheel Drive,Gasoline,Bluetooth,Chevrolet,Gray,1.0,138.0,1.8,I4,8
15490,Vancouver,124827,Automatic,All-Wheel Drive,Flex Fuel Vehicle,"Backup Camera, Alloy Wheels",Dodge,Black,2.0,283.0,3.6,V6,7
65888,Coquitlam,49358,Automatic,Rear-Wheel Drive,Gasoline,"Backup Camera, Sunroof/Moonroof, Blind Spot Monitoring, Parking Sensors, Navigation System",Dodge,Black,5.0,707.0,6.2,V8,6
45990,Vancouver,27921,Automatic,All-Wheel Drive,Gasoline,"Bluetooth, Alloy Wheels",RAM,Black,2.0,395.0,5.7,V8,3
39300,North Vancouver,84202,Automatic,All-Wheel Drive,Gasoline,Sunroof/Moonroof,Toyota,Other,1.0,295.0,3.5,V6,5
65369,Abbotsford,27675,Automatic,Four-Wheel Drive,Gasoline,"Leather Seats, Sunroof/Moonroof, Navigation System, Adaptive Cruise Control, Alloy Wheels, Blind Spot Monitoring, Parking Sensors, Heated Seats, Android Auto, CarPlay, Bluetooth, Backup Camera, Remote Start",RAM,Silver,13.0,395.0,5.7,V8,3
16398,Victoria,113197,Automatic,All-Wheel Drive,Gasoline,"Bluetooth, Backup Camera, Heated Seats, Alloy Wheels",Chevrolet,White,4.0,182.0,2.4,I4,7
12180,Victoria,92857,Automatic,Front-Wheel Drive,Gasoline,,Chrysler,Black,-1.0,184.0,2.4,I4,6
17015,Victoria,89584,Automatic,Front-Wheel Drive,Flex Fuel Vehicle,"Value Package, Customer Preferred Package, Preferred Package, Third Row Seating, Steel Wheels, Bluetooth, Quick Order Package",Dodge,Gray,7.0,283.0,3.6,V6,7
75990,North Vancouver,3610,Automatic,All-Wheel Drive,Gasoline,,Volvo,White,-1.0,316.0,2.0,I4,2
37490,Surrey,128592,Automatic,Four-Wheel Drive,Gasoline,"Sport Package, Bluetooth, Backup Camera, Tow Package, CarPlay",Ford,Black,5.0,395.0,5.0,V8,4
59990,Surrey,8380,Automatic,Rear-Wheel Drive,Electric,"Bluetooth, Backup Camera, Parking Sensors, Heated Seats, Multi Zone Climate Control",Tesla,White,5.0,272.65777777777777,3.2029230769230743,I4,1
56448,Victoria,38000,Automatic,Four-Wheel Drive,Flex Fuel Vehicle,"Backup Camera, Standard Suspension Package, Heated Seats, Suspension Package, Alloy Wheels",Chevrolet,Silver,5.0,360.0,6.0,V8,6
12490,Vancouver,62355,Manual,Front-Wheel Drive,Gasoline,"Bluetooth, Backup Camera",Chevrolet,Black,2.0,272.65777777777777,1.4,I4,5
7900,Port Coquitlam,170595,Automatic,All-Wheel Drive,Gasoline,"Bluetooth, Sunroof/Moonroof, Alloy Wheels",Dodge,White,3.0,173.0,2.4,I4,9
48888,Vancouver,50605,Automatic,All-Wheel Drive,Gasoline,"Sunroof/Moonroof, Navigation System, Third Row Seating, Backup Camera, Blind Spot Monitoring, Parking Sensors, Heated Seats, Android Auto, CarPlay, Convenience Package",Volvo,White,10.0,316.0,2.0,I4,4
29995,Nanaimo,55830,Automatic,All-Wheel Drive,Gasoline,"Sunroof/Moonroof, Alloy Wheels, Bluetooth, Backup Camera, Remote Start, Blind Spot Monitoring, Heated Seats, Android Auto, CarPlay",Nissan,Black,9.0,170.0,2.5,I4,3
19897,Duncan,47730,Automatic,Front-Wheel Drive,Gasoline,Heated Seats,Kia,Black,1.0,164.0,2.0,I4,5
213595,Richmond,7000,Automatic,All-Wheel Drive,Gasoline,"Leather Seats, Sunroof/Moonroof, Navigation System, Adaptive Cruise Control, Alloy Wheels, Bluetooth, Backup Camera, Remote Start, Blind Spot Monitoring, Heated Seats",Mercedes-Benz,Blue,10.0,463.0,4.0,V8,2
36991,Abbotsford,51012,Automatic,All-Wheel Drive,Flex Fuel Vehicle,"Bluetooth, Backup Camera, Alloy Wheels",Ford,Black,3.0,272.65777777777777,3.3,V6,4
24488,Victoria,2638,Manual,Front-Wheel Drive,Gasoline,"Sunroof/Moonroof, Power Package",Nissan,Red,2.0,149.0,2.0,I4,1
18990,Victoria,60375,Manual,Front-Wheel Drive,Gasoline,"Bluetooth, Heated Seats, Backup Camera",Nissan,White,3.0,124.0,1.8,I4,3
22999,Surrey,6435,Automatic,Front-Wheel Drive,Gasoline,"Leather Seats, Alloy Wheels, Bluetooth, Backup Camera, Remote Start, Android Auto, CarPlay",Buick,Other,7.0,138.0,1.4,I4,4
31998,Vancouver,79137,Automatic,All-Wheel Drive,Gasoline,"Leather Seats, Sunroof/Moonroof, Navigation System, Alloy Wheels, Bluetooth, Backup Camera, Blind Spot Monitoring, Heated Seats",Land,Other,8.0,240.0,2.0,I4,6
30998,Duncan,89773,Automatic,All-Wheel Drive,Gasoline,"Bluetooth, Alloy Wheels",RAM,Blue,2.0,395.0,5.7,V8,7
16272,Surrey,86270,Automatic,Front-Wheel Drive,Gasoline,"Leather Seats, Sunroof/Moonroof, Navigation System, Alloy Wheels, Bluetooth, Backup Camera, Remote Start, Blind Spot Monitoring, Heated Seats, Multi Zone Climate Control",Chrysler,Other,10.0,295.0,3.6,V6,7
8998,Chilliwack,54186,Manual,Front-Wheel Drive,Gasoline,"Sunroof/Moonroof, Alloy Wheels",MINI,White,2.0,115.0,1.6,I4,16
